		easting		northing	elev	log Q	log(Q)	(Q)
		421693.4203	1165636.322	-195 	2.000 	2.000 	100.000 
		421694.4167	1165637.509	-198 	1.543 	1.543 	34.900 
		421695.4131	1165638.695	-201 	0.556 	0.556 	3.600 
		421696.8916	1165640.455	-206 	1.529 	1.529 	33.800 
		421697.5344	1165641.221	-208 	0.756 	0.756 	5.700 
		421698.4987	1165642.369	-211 	1.875 	1.875 	75.000 
		421699.4629	1165643.517	-214 	1.358 	1.358 	22.800 
		421700.4272	1165644.665	-217 	1.312 	1.312 	20.500 
		421701.3914	1165645.813	-220 	0.763 	0.763 	5.800 
		421702.1307	1165646.694	-222 	0.491 	0.491 	3.100 
		421703.0949	1165647.842	-225 	0.991 	0.991 	9.800 
		421704.2199	1165649.181	-229 	1.064 	1.064 	11.600 
VBH-01		422048.768	1165388.116	-62 	0.255 	0.255 	1.800 
		422048.768	1165388.116	-64 	0.708 	0.708 	5.100 
		422048.768	1165388.116	-67 	0.833 	0.833 	6.800 
		422048.768	1165388.116	-69 	(3.000)	(3.000)	0.001 
		422048.768	1165388.116	-72 	0.748 	0.748 	5.600 
		422048.768	1165388.116	-75 	1.079 	1.079 	12.000 
		422048.768	1165388.116	-78 	1.130 	1.130 	13.500 
		422048.768	1165388.116	-81 	0.813 	0.813 	6.500 
		422048.768	1165388.116	-84 	0.204 	0.204 	1.600 
		422048.768	1165388.116	-86 	0.398 	0.398 	2.500 
		422048.768	1165388.116	-89 	0.954 	0.954 	9.000 
		422048.768	1165388.116	-93 	0.531 	0.531 	3.400 
		422048.768	1165388.116	-94 	1.301 	1.301 	20.000 
		422048.768	1165388.116	-97 	0.431 	0.431 	2.700 
		422048.768	1165388.116	-101 	0.799 	0.799 	6.300 
		422048.768	1165388.116	-104 	(0.125)	(0.125)	0.750 
		422048.768	1165388.116	-105 	1.155 	1.155 	14.300 
		422048.768	1165388.116	-109 	1.037 	1.037 	10.900 
		422048.768	1165388.116	-111 	1.097 	1.097 	12.500 
		422048.768	1165388.116	-114 	1.061 	1.061 	11.500 
		422048.768	1165388.116	-119 	2.176 	2.176 	150.000 
		422048.768	1165388.116	-121 	1.574 	1.574 	37.500 
		422048.768	1165388.116	-123 	1.398 	1.398 	25.000 
		422048.768	1165388.116	-125 	1.591 	1.591 	39.000 
		422048.768	1165388.116	-127 	0.982 	0.982 	9.600 
		422048.768	1165388.116	-130 	1.097 	1.097 	12.500 
		422048.768	1165388.116	-134 	1.201 	1.201 	15.900 
		422048.768	1165388.116	-137 	1.398 	1.398 	25.000 
		422048.768	1165388.116	-140 	2.000 	2.000 	100.000 
		422048.768	1165388.116	-143 	1.260 	1.260 	18.200 
		422048.768	1165388.116	-146 	1.380 	1.380 	24.000 
		422048.768	1165388.116	-149 	1.255 	1.255 	18.000 
		422048.768	1165388.116	-151 	1.238 	1.238 	17.300 
		422048.768	1165388.116	-154 	1.193 	1.193 	15.600 
		422048.768	1165388.116	-156 	1.021 	1.021 	10.500 
		422048.768	1165388.116	-158 	1.420 	1.420 	26.300 
		422048.768	1165388.116	-160 	1.079 	1.079 	12.000 
		422048.768	1165388.116	-162 	1.318 	1.318 	20.800 
		422048.768	1165388.116	-165 	1.049 	1.049 	11.200 
		422048.768	1165388.116	-168 	1.021 	1.021 	10.500 
		422048.768	1165388.116	-171 	0.919 	0.919 	8.300 
		422048.768	1165388.116	-174 	1.778 	1.778 	60.000 
		422048.768	1165388.116	-177 	1.286 	1.286 	19.300 
		422048.768	1165388.116	-179 	0.732 	0.732 	5.400 
		422048.768	1165388.116	-182 	1.908 	1.908 	81.000 
		422048.768	1165388.116	-184 	1.104 	1.104 	12.700 
		422048.768	1165388.116	-187 	0.342 	0.342 	2.200 
		422048.768	1165388.116	-190 	0.833 	0.833 	6.800 
		422048.768	1165388.116	-192 	1.504 	1.504 	31.900 
		422048.768	1165388.116	-194 	1.290 	1.290 	19.500 
		422048.768	1165388.116	-197 	1.467 	1.467 	29.300 
		422048.768	1165388.116	-198 	1.574 	1.574 	37.500 
VBH-02		421806.069	1165530.182	-53 	0.785 	0.785 	6.100 
		421806.069	1165530.182	-55 	0.949 	0.949 	8.900 
		421806.069	1165530.182	-58 	1.241 	1.241 	17.400 
		421806.069	1165530.182	-61 	1.318 	1.318 	20.800 
		421806.069	1165530.182	-64 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-67 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-70 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-73 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-76 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-79 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-82 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-85 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-88 	3.000 	3.000 	1000.000 
		421806.069	1165530.182	-91 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-94 	3.000 	3.000 	1000.000 
		421806.069	1165530.182	-97 	2.301 	2.301 	200.000 
		421806.069	1165530.182	-100 	1.398 	1.398 	25.000 
		421806.069	1165530.182	-103 	1.233 	1.233 	17.100 
		421806.069	1165530.182	-106 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-109 	1.699 	1.699 	50.000 
		421806.069	1165530.182	-112 	2.176 	2.176 	150.000 
		421806.069	1165530.182	-115 	3.000 	3.000 	1000.000 
		421806.069	1165530.182	-118 	2.477 	2.477 	300.000 
		421806.069	1165530.182	-121 	2.301 	2.301 	200.000 
		421806.069	1165530.182	-124 	3.000 	3.000 	1000.000 
		421806.069	1165530.182	-127 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-130 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-133 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-136 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-139 	2.176 	2.176 	150.000 
		421806.069	1165530.182	-142 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-145 	1.501 	1.501 	31.700 
		421806.069	1165530.182	-148 	1.061 	1.061 	11.500 
		421806.069	1165530.182	-151 	2.000 	2.000 	100.000 
		421806.069	1165530.182	-154 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-157 	1.690 	1.690 	49.000 
		421806.069	1165530.182	-160 	1.217 	1.217 	16.500 
		421806.069	1165530.182	-163 	1.982 	1.982 	96.000 
		421806.069	1165530.182	-166 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-169 	1.241 	1.241 	17.400 
		421806.069	1165530.182	-172 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-174 	1.875 	1.875 	75.000 
		421806.069	1165530.182	-177 	1.250 	1.250 	17.800 
		421806.069	1165530.182	-180 	0.756 	0.756 	5.700 
		421806.069	1165530.182	-183 	0.908 	0.908 	8.100 
		421806.069	1165530.182	-186 	1.241 	1.241 	17.400 
		421806.069	1165530.182	-189 	1.238 	1.238 	17.300 
		421806.069	1165530.182	-192 	1.270 	1.270 	18.600 
		421806.069	1165530.182	-195 	1.522 	1.522 	33.300 
VBH-03		421773.985	1165773.682	-52 	1.667 	1.667 	46.500 
		421773.985	1165773.682	-56 	1.695 	1.695 	49.500 
		421773.985	1165773.682	-58 	3.000 	3.000 	1000.000 
		421773.985	1165773.682	-61 	1.996 	1.996 	99.000 
		421773.985	1165773.682	-64 	2.297 	2.297 	198.000 
		421773.985	1165773.682	-67 	2.000 	2.000 	100.000 
		421773.985	1165773.682	-70 	3.000 	3.000 	1000.000 
		421773.985	1165773.682	-148 	1.866 	1.866 	73.500 
		421773.985	1165773.682	-151 	3.000 	3.000 	1000.000 
		421773.985	1165773.682	-154 	1.551 	1.551 	35.600 
		421773.985	1165773.682	-157 	3.000 	3.000 	1000.000 
		421773.985	1165773.682	-181 	2.301 	2.301 	200.000 
		421773.985	1165773.682	-184 	3.000 	3.000 	1000.000 
		421773.985	1165773.682	-187 	3.000 	3.000 	1000.000 
		421773.985	1165773.682	-199 	2.301 	2.301 	200.000 
VBH-04		422248.196	1165509.782	-57 	0.839 	0.839 	6.900 
		422248.196	1165509.782	-60 	1.053 	1.053 	11.300 
		422248.196	1165509.782	-63 	1.262 	1.262 	18.300 
		422248.196	1165509.782	-66 	1.217 	1.217 	16.500 
		422248.196	1165509.782	-70 	1.348 	1.348 	22.300 
		422248.196	1165509.782	-73 	1.501 	1.501 	31.700 
		422248.196	1165509.782	-76 	1.699 	1.699 	50.000 
		422248.196	1165509.782	-79 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-82 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-85 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-88 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-91 	1.377 	1.377 	23.800 
		422248.196	1165509.782	-94 	1.677 	1.677 	47.500 
		422248.196	1165509.782	-97 	1.944 	1.944 	88.000 
		422248.196	1165509.782	-101 	1.959 	1.959 	91.000 
		422248.196	1165509.782	-104 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-106 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-109 	1.348 	1.348 	22.300 
		422248.196	1165509.782	-113 	1.505 	1.505 	32.000 
		422248.196	1165509.782	-115 	1.342 	1.342 	22.000 
		422248.196	1165509.782	-118 	2.000 	2.000 	100.000 
		422248.196	1165509.782	-120 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-123 	2.000 	2.000 	100.000 
		422248.196	1165509.782	-125 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-128 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-131 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-134 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-137 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-140 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-143 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-146 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-149 	2.000 	2.000 	100.000 
		422248.196	1165509.782	-152 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-155 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-158 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-161 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-164 	2.301 	2.301 	200.000 
		422248.196	1165509.782	-167 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-170 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-173 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-176 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-179 	1.686 	1.686 	48.500 
		422248.196	1165509.782	-182 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-185 	3.000 	3.000 	1000.000 
		422248.196	1165509.782	-187 	0.763 	0.763 	5.800 
		422248.196	1165509.782	-190 	1.522 	1.522 	33.300 
		422248.196	1165509.782	-193 	1.398 	1.398 	25.000 
		422248.196	1165509.782	-196 	1.294 	1.294 	19.700 
VBH-05		422076.29	1165569.79	-55 	1.487 	1.487 	30.700 
		422076.29	1165569.79	-58 	1.348 	1.348 	22.300 
		422076.29	1165569.79	-62 	1.686 	1.686 	48.500 
		422076.29	1165569.79	-65 	1.991 	1.991 	98.000 
		422076.29	1165569.79	-68 	2.301 	2.301 	200.000 
		422076.29	1165569.79	-71 	1.968 	1.968 	93.000 
		422076.29	1165569.79	-74 	2.301 	2.301 	200.000 
		422076.29	1165569.79	-77 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-80 	2.301 	2.301 	200.000 
		422076.29	1165569.79	-83 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-86 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-89 	1.658 	1.658 	45.500 
		422076.29	1165569.79	-92 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-95 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-98 	1.681 	1.681 	48.000 
		422076.29	1165569.79	-101 	1.699 	1.699 	50.000 
		422076.29	1165569.79	-104 	1.686 	1.686 	48.500 
		422076.29	1165569.79	-107 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-110 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-113 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-116 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-119 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-122 	1.699 	1.699 	50.000 
		422076.29	1165569.79	-125 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-128 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-131 	1.699 	1.699 	50.000 
		422076.29	1165569.79	-134 	1.699 	1.699 	50.000 
		422076.29	1165569.79	-137 	1.991 	1.991 	98.000 
		422076.29	1165569.79	-140 	1.991 	1.991 	98.000 
		422076.29	1165569.79	-143 	2.176 	2.176 	150.000 
		422076.29	1165569.79	-146 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-149 	2.301 	2.301 	200.000 
		422076.29	1165569.79	-152 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-155 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-158 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-161 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-164 	2.301 	2.301 	200.000 
		422076.29	1165569.79	-167 	2.301 	2.301 	200.000 
		422076.29	1165569.79	-170 	2.301 	2.301 	200.000 
		422076.29	1165569.79	-172 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-175 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-178 	2.301 	2.301 	200.000 
		422076.29	1165569.79	-181 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-184 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-187 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-190 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-193 	3.000 	3.000 	1000.000 
		422076.29	1165569.79	-196 	1.522 	1.522 	33.300 
